voltage_v,voltage_au,temperature_k,thermal_voltage_v,legacy_bias_drive,voltage_sign,field_sign,polarization_uc_cm2,polarization_au,screening_charge_uc_cm2,screening_charge_c_m2,fe_field_mv_cm,il_field_mv_cm,dl_field_mv_cm,fe_built_in_field_mv_cm,il_built_in_field_mv_cm,dl_built_in_field_mv_cm,top_work_function_ev,bottom_work_function_ev,top_fermi_ev,bottom_fermi_ev,top_affinity_ev,fe_affinity_ev,insulator_k,fe_k,top_screening_len_nm,bottom_screening_len_nm,insulator_thickness_nm,fe_thickness_nm,top_m_eff,bottom_m_eff,insulator_m_eff,fe_m_eff,trap_depth_ev,top_field_v_per_m,bottom_field_v_per_m,top_base_barrier_ev,bottom_base_barrier_ev,top_schottky_lowering_ev,bottom_schottky_lowering_ev,top_barrier_ev,bottom_barrier_ev,thermionic_barrier_offset_ev,thermionic_top_barrier_offset_ev,thermionic_bottom_barrier_offset_ev,top_total_barrier_offset_ev,bottom_total_barrier_offset_ev,top_barrier_effective_ev,bottom_barrier_effective_ev,richardson_constant_a_per_m2_k2,thermionic_prefactor_scale,thermionic_top_prefactor_scale,thermionic_bottom_prefactor_scale,top_prefactor_a_per_m2,bottom_prefactor_a_per_m2,top_injection_a_per_m2,bottom_injection_a_per_m2,enable_thermionic,thermionic_raw_a_per_m2,thermionic_a_per_m2,barrier_sampling_points,barrier_profile_min_ev,barrier_profile_max_ev,effective_mass_min,effective_mass_max,flux_top_a_per_m2,flux_bottom_a_per_m2,tunneling_prefactor_scale,enable_tunneling,tunneling_transmission,tunneling_raw_a_per_m2,tunneling_a_per_m2,pf_field_v_per_m,pf_lowering_ev,pf_activation_ev,poole_frenkel_mobility_m2_per_v_s,poole_frenkel_trap_density_m3,poole_frenkel_prefactor_scale,enable_poole_frenkel,poole_frenkel_raw_a_per_m2,poole_frenkel_a_per_m2,tat_reduced_barrier_min_ev,tat_reduced_barrier_max_ev,trap_assisted_prefactor_a_per_m2,field_enhancement,trap_tunneling_transmission,enable_trap_assisted_tunneling,trap_assisted_tunneling_raw_a_per_m2,trap_assisted_tunneling_a_per_m2,sclc_mobility_m2_per_v_s,sclc_prefactor_scale,sclc_voltage_drop_v,sclc_thickness_m,enable_sclc,sclc_raw_a_per_m2,sclc_a_per_m2,total_a_per_m2,experimental_current_a,experimental_current_density_a_per_m2,experimental_current_density_uA_per_um2,model_total_a,model_thermionic_a,model_tunneling_a,model_pf_a,model_tat_a,model_sclc_a
-2.5,-0.09187330543913569,300.0,0.025851999786435535,-1.0,-1.0,-1.0,0.34009276282656925,5.944143186191275e-05,-2.2843170205329084,-0.022843170205329083,-1.888631239765515,-1.5851599360205468,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,158515993.6020547,188863123.9765515,2.33,3.2800000000000002,0.11712127254205451,0.13037355050410432,2.2128787274579453,3.149626449495896,0.0,1.549994,2.518931,1.549994,2.518931,0.6628847274579452,0.6306954494958963,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,5.202540375901849,60.602358883517006,1,-60.602358883517006,-60.602358883517006,1500,0.0,6.985023705232272,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.9372399971480595e-75,-6.72205061848566e-60,0.0,188863123.9765515,0.13037355050410432,0.6696264494958957,1e-10,5e+23,504765890.70298094,1,-4.3021775085501845,-4.3021775085501845,0.0,6.185023705232272,500000000.0,2.888631239765515,2.3812974433970167e-70,0,-3.439345093085188e-61,0.0,5e-10,1.0,1.888631239760782,1e-08,0,-284240.25082981243,0.0,-64.90453639206719,2.247426e-13,7.153779142664919,7.153779142664919e-06,-2.0390361471396966e-12,-1.903879254586692e-12,0.0,-1.35156892553005e-13,0.0,0.0
-2.75,-0.10106063598304926,300.0,0.025851999786435535,-1.0,-1.0,-1.0,0.34009276282656925,5.944143186191275e-05,-2.5370142137957217,-0.025370142137957217,-2.0670053031233215,-1.7566734584799761,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,175667345.8479976,206700530.31233215,2.33,3.2800000000000002,0.12329479946826466,0.13639131100172786,2.2067052005317356,3.143608688998272,0.0,1.549994,2.518931,1.549994,2.518931,0.6567112005317355,0.6246776889982724,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,6.605811049847662,76.48626536039339,1,-76.48626536039339,-76.48626536039339,1500,0.0,6.914789037046665,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.3798266784440033e-74,-4.787875942522487e-59,0.0,206700530.31233215,0.13639131100172786,0.6636086889982722,1e-10,5e+23,504765890.70298094,1,-5.942602402827429,-5.942602402827429,0.0,6.114789037046665,500000000.0,3.0670053031233215,1.9776254151030792e-69,0,-3.032693817856302e-60,0.0,5e-10,1.0,2.0670053031181417,1e-08,0,-340466.5275404936,0.0,-82.42886776322082,2.355091e-13,7.496487481624698,7.496487481624698e-06,-2.589579254086591e-12,-2.4028868935673135e-12,0.0,-1.8669236051927706e-13,0.0,0.0
-3.0,-0.11024796652696282,300.0,0.025851999786435535,-1.0,-1.0,-1.0,0.34009276282656925,5.944143186191275e-05,-2.789711407058534,-0.02789711407058534,-2.245379366481128,-1.928186980939405,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,192818698.0939405,224537936.6481128,2.33,3.2800000000000002,0.1291736144495809,0.1421545523804773,2.2008263855504193,3.1378454476195228,0.0,1.549994,2.518931,1.549994,2.518931,0.6508323855504192,0.618914447619523,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,8.292507865648401,95.5876203096153,1,-95.5876203096153,-95.5876203096153,1500,0.0,6.844554368861059,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.0138051478505626e-73,-3.51781376141594e-58,0.0,224537936.6481128,0.1421545523804773,0.6578454476195228,1e-10,5e+23,504765890.70298094,1,-8.067574874434868,-8.067574874434868,0.0,6.044554368861059,500000000.0,3.245379366481128,1.7084911376344038e-68,0,-2.772350942947281e-59,0.0,5e-10,1.0,2.245379366475501,1e-08,0,-401763.6995852742,0.0,-103.65519518405017,2.527495e-13,8.045266457801,8.045266457801e-06,-3.2564239969662814e-12,-3.00297365738818e-12,0.0,-2.534503395781018e-13,0.0,0.0
-3.25,-0.1194352970708764,300.0,0.025851999786435535,-1.0,-1.0,-1.0,0.34009276282656925,5.944143186191275e-05,-3.0424086003213473,-0.030424086003213474,-2.4237534298389343,-2.0997005033988345,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,209970050.33988345,242375342.98389342,2.33,3.2800000000000002,0.13479628245622488,0.1476930729865747,2.1952037175437753,3.1323069270134254,0.0,1.549994,2.518931,1.549994,2.518931,0.6452097175437752,0.6133759270134256,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,10.307244006251404,118.42535653793192,1,-118.42535653793192,-118.42535653793192,1500,0.0,6.774319700675452,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,7.697431309645967e-73,-2.6709402537594816e-57,0.0,242375342.98389342,0.1476930729865747,0.6523069270134254,1e-10,5e+23,504765890.70298094,1,-10.789088736691792,-10.789088736691792,0.0,5.974319700675452,500000000.0,3.4237534298389343,1.5395557905212716e-67,0,-2.6355297091127977e-58,0.0,5e-10,1.0,2.42375342983286,1e-08,0,-468131.7669641545,0.0,-129.2144452746237,3.983859e-13,12.6810170486227,1.26810170486227e-05,-4.059391520124382e-12,-3.720442300983189e-12,0.0,-3.3894921914119316e-13,0.0,0.0
-3.5,-0.12862262761478996,300.0,0.025851999786435535,-1.0,-1.0,-1.0,0.34009276282656925,5.944143186191275e-05,-3.2951057935841606,-0.032951057935841604,-2.60212749319674,-2.271214025858264,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,227121402.5858264,260212749.31967402,2.33,3.2800000000000002,0.14019362631042737,0.15303127410415654,2.1898063736895725,3.1269687258958436,0.0,1.549994,2.518931,1.549994,2.518931,0.6398123736895724,0.6080377258958438,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,12.70029893649032,145.58697846658515,1,-145.58697846658515,-145.58697846658515,1500,0.0,6.7040850324898456,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,6.051393898793659e-72,-2.099779901301374e-56,0.0,260212749.31967402,0.15303127410415654,0.6469687258958435,1e-10,5e+23,504765890.70298094,1,-14.239762028064547,-14.239762028064547,0.0,5.904085032489846,500000000.0,3.60212749319674,1.451523194596203e-66,0,-2.614285803133872e-57,0.0,5e-10,1.0,2.6021274931902196,1e-08,0,-539570.7296771347,0.0,-159.8267404946497,3.885232e-13,12.367077557176215,1.2367077557176214e-05,-5.021105137851938e-12,-4.573749820089593e-12,0.0,-4.473553177623448e-13,0.0,0.0
-3.75,-0.13780995815870353,300.0,0.025851999786435535,-1.0,-1.0,-1.0,0.34009276282656925,5.944143186191275e-05,-3.5478029868469734,-0.035478029868469735,-2.7805015565545466,-2.4427275483176927,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,244272754.83176926,278050155.65545464,2.33,3.2800000000000002,0.14539074231916257,0.15818943675121075,2.1846092576808376,3.1218105632487894,0.0,1.549994,2.518931,1.549994,2.518931,0.6346152576808375,0.6028795632487896,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,15.52821908047139,177.73618388312943,1,-177.73618388312943,-177.73618388312943,1500,0.0,6.660514887957694,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,4.936725046390324e-71,-1.712999716103088e-55,0.0,278050155.65545464,0.15818943675121075,0.6418105632487893,1e-10,5e+23,504765890.70298094,1,-18.57593237408743,-18.57593237408743,0.0,5.860514887957694,500000000.0,3.7805015565545466,1.4368758385367123e-65,0,-2.71605567208183e-56,0.0,5e-10,1.0,2.780501556547579,1e-08,0,-616080.5877242141,0.0,-196.31211625721687,3.191865e-13,10.160021848640248,1.016002184864025e-05,-6.16732702244338e-12,-5.58374689564324e-12,0.0,-5.835801268001388e-13,0.0,0.0
-4.0,-0.1469972887026171,300.0,0.025851999786435535,-1.0,-1.0,-1.0,0.34009276282656925,5.944143186191275e-05,-3.800500180109787,-0.03800500180109787,-2.958875619912353,-2.614241070777122,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,261424107.0777122,295887561.9912353,2.33,3.2800000000000002,0.15040838755257804,0.16318463452601512,2.179591612447422,3.116815365473985,0.0,1.549994,2.518931,1.549994,2.518931,0.6295976124474219,0.5978843654739854,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,18.85447220420556,215.62121087009024,1,-215.62121087009024,-215.62121087009024,1500,0.0,6.658844438049827,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,4.1895620083172306e-70,-1.4537407822805995e-54,0.0,295887561.9912353,0.16318463452601512,0.636815365473985,1e-10,5e+23,504765890.70298094,1,-23.981139614774925,-23.981139614774925,0.0,5.858844438049827,500000000.0,3.9588756199123534,1.49945681516753e-64,0,-2.9680815143390793e-55,0.0,5e-10,1.0,2.9588756199049384,1e-08,0,-697661.3411053936,0.0,-239.60235048486516,4.737446e-13,15.079758970618542,1.5079758970618542e-05,-7.527329840660992e-12,-6.773940120276112e-12,0.0,-7.533897203848807e-13,0.0,0.0
-4.25,-0.15618461924653068,300.0,0.025851999786435535,-1.0,-1.0,-1.0,0.34009276282656925,5.944143186191275e-05,-4.0531973733726,-0.040531973733726,-3.1372496832701597,-2.7857545932365513,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,278575459.3236551,313724968.327016,2.33,3.2800000000000002,0.15526396278665536,0.16803140180071385,2.1747360372133446,3.1119685981992866,0.0,1.549994,2.518931,1.549994,2.518931,0.6247420372133445,0.5930375981992868,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,22.75015990009799,260.08397086927226,1,-260.08397086927226,-260.08397086927226,1500,0.0,6.657173988141959,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,3.7089910374458685e-69,-1.2869869264481877e-53,0.0,313724968.327016,0.16803140180071385,0.6319685981992862,1e-10,5e+23,504765890.70298094,1,-30.67003692097058,-30.67003692097058,0.0,5.857173988141959,500000000.0,4.137249683270159,1.6573327796088942e-63,0,-3.428399758755075e-54,0.0,5e-10,1.0,3.137249683262298,1e-08,0,-784312.9898206728,0.0,-290.75400779024284,5.273173e-13,16.78503097457438,1.678503097457438e-05,-9.134306548756164e-12,-8.170778921993676e-12,0.0,-9.635276267624891e-13,0.0,0.0
-4.5,-0.16537194979044426,300.0,0.025851999786435535,-1.0,-1.0,-1.0,0.34009276282656925,5.944143186191275e-05,-4.305894566635414,-0.04305894566635413,-3.315623746627967,-2.9572681156959812,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,295726811.56959814,331562374.6627967,2.33,3.2800000000000002,0.15997222644654693,0.17274223292766813,2.170027773553453,3.107257767072332,0.0,1.549994,2.518931,1.549994,2.518931,0.6200337735534529,0.5883267670723322,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,27.2947927932078,312.0700331014662,1,-312.0700331014662,-312.0700331014662,1500,0.0,6.655503538234091,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,3.4362079609869365e-68,-1.1923336232682697e-52,0.0,331562374.6627967,0.17274223292766813,0.6272577670723319,1e-10,5e+23,504765890.70298094,1,-38.89277542382618,-38.89277542382618,0.0,5.855503538234091,500000000.0,4.315623746627967,1.950986985409151e-62,0,-4.2098628817969205e-53,0.0,5e-10,1.0,3.3156237466196585,1e-08,0,-876035.5338700522,0.0,-350.9628085252924,5.80208e-13,18.46859424429248,1.846859424429248e-05,-1.1025821809463e-11,-9.803969233970899e-12,0.0,-1.2218525754921e-12,0.0,0.0
-4.75,-0.1745592803343578,300.0,0.025851999786435535,-1.0,-1.0,-1.0,0.1634843319677963,2.857380056661089e-05,-4.684601213640012,-0.04684601213640012,-3.4582809702632247,-3.2143082124532283,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,321430821.2453228,345828097.0263225,2.33,3.2800000000000002,0.16677962681960787,0.17641928023679657,2.1632203731803923,3.1035807197632037,0.0,1.549994,2.518931,1.549994,2.518931,0.6132263731803922,0.5846497197632039,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,35.51723057796409,359.7690033474229,1,-359.7690033474229,-359.7690033474229,1500,0.0,6.6530001052698005,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,4.348865358342483e-67,-1.5090176289356628e-51,0.0,345828097.0263225,0.17641928023679657,0.6235807197632035,1e-10,5e+23,504765890.70298094,1,-46.76658365731372,-46.76658365731372,0.0,5.853000105269801,500000000.0,4.458280970263225,3.278400013697499e-61,0,-7.308014196989128e-52,0.0,5e-10,1.0,3.4582809702545583,1e-08,0,-953041.4497762572,0.0,-406.5355870047366,7.698526e-13,24.50516934842953,2.450516934842953e-05,-1.2771692135568948e-11,-1.1302476579055855e-11,0.0,-1.4692155565130926e-12,0.0,0.0
-5.0,-0.18374661087827138,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-0.48549349328943087,-8.485457955917189e-05,-5.400341653782642,-0.05400341653782642,-3.505407409396706,-3.7001037310755946,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,370010373.10755944,350540740.93967056,2.33,3.2800000000000002,0.17893948725484987,0.17761725690116983,2.15106051274515,3.1023827430988304,0.0,1.549994,2.518931,1.549994,2.518931,0.60106651274515,0.5834517430988306,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,56.84807449540432,376.832945742169,1,-376.832945742169,-376.832945742169,1500,0.0,6.648268716935583,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.1965150911534537e-65,-4.1518010263860895e-50,0.0,350540740.93967056,0.17761725690116983,0.6223827430988302,1e-10,5e+23,504765890.70298094,1,-49.652256817943965,-49.652256817943965,0.0,5.848268716935583,500000000.0,4.505407409396706,1.3152093996853493e-59,0,-2.9627770871252833e-50,0.0,5e-10,1.0,3.5054074093879213,1e-08,0,-979192.8648518748,0.0,-426.48520256011295,9.875052e-13,31.43326678179014,3.1433266781790136e-05,-1.3398427792276058e-11,-1.1838556139741992e-11,0.0,-1.559871652534065e-12,0.0,0.0
-5.25,-0.19293394142218495,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-1.3961117136139765,-0.0002440124823788817,-6.3027615355516,-0.063027615355516,-3.4996203607078744,-4.312604450458903,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,431260445.04589033,349962036.07078743,2.33,3.2800000000000002,0.19318306497846927,0.1774705828953153,2.136816935021531,3.102529417104685,0.0,1.549994,2.518931,1.549994,2.518931,0.5868229350215308,0.5835984171046853,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,98.62734302000683,374.7009985164127,1,-374.7009985164127,-374.7009985164127,1500,0.0,6.642303287763636,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,5.424299544784212e-64,-1.8821837337421775e-48,0.0,349962036.07078743,0.1774705828953153,0.6225294171046847,1e-10,5e+23,504765890.70298094,1,-49.28984046319529,-49.28984046319529,0.0,5.842303287763636,500000000.0,4.499620360707874,9.438886913129059e-58,0,-2.1235703868367305e-48,0.0,5e-10,1.0,3.4996203606991045,1e-08,0,-975962.4504543359,0.0,-423.990838979608,1.3257e-12,42.19834161138513,4.2198341611385126e-05,-1.3320065049277095e-11,-1.1771579042319223e-11,0.0,-1.5484860069578726e-12,0.0,0.0
-5.5,-0.20212127196609853,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-2.0386759783206942,-0.00035631990003758094,-7.013925924270299,-0.07013925924270299,-3.5480438620094503,-4.795294059242936,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,479529405.9242936,354804386.200945,2.33,3.2800000000000002,0.2037074259010995,0.17869417610861552,2.1262925740989007,3.101305823891385,0.0,1.549994,2.518931,1.549994,2.518931,0.5762985740989006,0.5823748238913851,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,148.1831476088045,392.8622609378446,1,-392.8622609378446,-392.8622609378446,1500,0.0,6.637602149328836,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.8101589567516846e-62,-6.281090702599221e-47,0.0,354804386.200945,0.17869417610861552,0.6213058238913846,1e-10,5e+23,504765890.70298094,1,-52.39392320998323,-52.39392320998323,0.0,5.837602149328836,500000000.0,4.54804386200945,5.053004625981601e-56,0,-1.149064333695049e-46,0.0,5e-10,1.0,3.5480438620005588,1e-08,0,-1003157.6739544134,0.0,-445.25618414782787,1.5421e-12,49.08656754840236,4.9086567548402356e-05,-1.3988135570842403e-11,-1.2342131928350091e-11,0.0,-1.6460036424923108e-12,0.0,0.0
-5.75,-0.2113086025100121,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-3.0504541148554156,-0.0005331585385971169,-7.988523027252454,-0.07988523027252455,-3.5217984892414336,-5.456783725799607,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,545678372.5799607,352179848.9241434,2.33,3.2800000000000002,0.21730394436642397,0.17803203654322755,2.112696055633576,3.1019679634567727,0.0,1.549994,2.518931,1.549994,2.518931,0.562702055633576,0.5830369634567729,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,250.73229319083822,382.9277646747995,1,-382.9277646747995,-382.9277646747995,1500,0.0,6.631159594032262,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.2379516150487651e-60,-4.295582081644307e-45,0.0,352179848.9241434,0.17803203654322755,0.6219679634567725,1e-10,5e+23,504765890.70298094,1,-50.69124838996682,-50.69124838996682,0.0,5.831159594032262,500000000.0,4.521798489241434,6.342423167128376e-54,0,-1.4339579747625476e-44,0.0,5e-10,1.0,3.5217984892326077,1e-08,0,-988371.5713752586,0.0,-433.6190130647663,2.2889e-12,72.85794984860784,7.285794984860785e-05,-1.3622543059011265e-11,-1.2030030523579114e-11,0.0,-1.5925125354321522e-12,0.0,0.0
-6.0,-0.22049593305392565,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-3.7149034738842226,-0.0006492910342496144,-8.71530234877591,-0.08715302348775911,-3.5657960047482535,-5.950071679953967,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,595007167.9953967,356579600.4748254,2.33,3.2800000000000002,0.2269135015864465,0.1791406540298136,2.1030864984135538,3.1008593459701865,0.0,1.549994,2.518931,1.549994,2.518931,0.5530924984135537,0.5819283459701867,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,363.61662283425574,399.70613173935,1,-399.70613173935,-399.70613173935,1500,0.0,6.626355233386212,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,5.535730593618792e-59,-1.9208493173477046e-43,0.0,356579600.4748254,0.1791406540298136,0.6208593459701864,1e-10,5e+23,504765890.70298094,1,-53.573365795034846,-53.573365795034846,0.0,5.826355233386212,500000000.0,4.565796004748254,5.359605817635906e-52,0,-1.223543341459376e-42,0.0,5e-10,1.0,3.565796004739318,1e-08,0,-1013221.1057101829,0.0,-453.27949753438486,1.9781e-12,62.96487858601562,6.296487858601562e-05,-1.4240195394768964e-11,-1.255713847067136e-11,0.0,-1.683056924097602e-12,0.0,0.0
-6.25,-0.22968326359783922,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-4.659988277861243,-0.0008144730084628583,-9.642314008849423,-0.09642314008849423,-3.5530385218728244,-6.579263611717177,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,657926361.1717178,355303852.18728244,2.33,3.2800000000000002,0.23860958347371838,0.17881990774849463,2.0913904165262815,3.101180092251506,0.0,1.549994,2.518931,1.549994,2.518931,0.5413964165262815,0.582249092251506,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,571.6487480933351,394.77760709781967,1,-394.77760709781967,-394.77760709781967,1500,0.0,6.6202272407394895,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,4.671318679676236e-57,-1.6209060656443463e-41,0.0,355303852.18728244,0.17881990774849463,0.6211800922515054,1e-10,5e+23,504765890.70298094,1,-52.72347828136439,-52.72347828136439,0.0,5.82022724073949,500000000.0,4.553038521872825,1.0325718647357283e-49,0,-2.3506697383719136e-40,0.0,5e-10,1.0,3.5530385218639204,1e-08,0,-1005983.9964088701,0.0,-447.5010853791841,2.3602e-12,75.12749933709827,7.512749933709827e-05,-1.4058661223007036e-11,-1.2402304302602681e-11,0.0,-1.656356920404354e-12,0.0,0.0
-6.5,-0.2388705941417528,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-5.461705457884376,-0.0009545971814467208,-10.467033406368758,-0.10467033406368759,-3.56927534250411,-7.139026571814825,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,713902657.1814826,356927534.25041103,2.33,3.2800000000000002,0.24855284468676375,0.17922803127600653,2.0814471553132363,3.100771968723994,0.0,1.549994,2.518931,1.549994,2.518931,0.5314531553132362,0.581840968723994,1200000.0,1.0,6.588173077926467,22.094440075220636,711522692416.0585,2386199528123.8286,839.7861217431391,401.05938525339604,1,-401.05938525339604,-401.05938525339604,1500,0.0,6.614775449115631,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,3.732477279547072e-55,-1.2951364437240398e-39,0.0,356927534.25041103,0.17922803127600653,0.6207719687239935,1e-10,5e+23,504765890.70298094,1,-53.80719629058961,-53.80719629058961,0.0,5.814775449115631,500000000.0,4.56927534250411,2.227890739302693e-47,0,-5.089923110444523e-38,0.0,5e-10,1.0,3.5692753424951658,1e-08,0,-1015199.3783730102,0.0,-454.86658154398566,3.0564e-12,97.28823361321378,9.728823361321378e-05,-1.429005510942088e-11,-1.2599652183653077e-11,0.0,-1.690402925767803e-12,0.0,0.0
