sweep_name,voltage_v,experimental_current_a,model_total_a,model_pf_a,model_thermionic_a,model_background_a,polarization_uc_cm2
1st2KB_B64-T51,5.25,-1.24505926402119e-11,2.7960753673969897e-12,1.1642392763048963e-12,5.4828138350549385e-18,1.6318306082782588e-12,0.6421145811444104
1st2KB_B64-T51,5.5,-2.90187006368736e-11,2.9274995656769967e-12,1.2190779213718462e-12,3.164790646519678e-17,1.7083899963986854e-12,1.3746911065235095
1st2KB_B64-T51,5.75,-5.5205975207917e-11,2.9771331649076773e-12,1.192792533125345e-12,2.644833629547417e-16,1.7840761484193774e-12,2.429220549569295
1st2KB_B64-T51,6.0,-1.02915717614671e-10,3.1292861383980823e-12,1.2674195745570143e-12,1.2453366000345954e-15,1.860621227241033e-12,3.1670727621197288
1st2KB_B64-T51,6.25,-1.6081259934797e-10,3.2646256505678683e-12,1.3211267534822698e-12,6.7768718810470335e-15,1.9367220252045517e-12,4.068726629897664
1st2KB_B64-T51,6.5,-2.31635141623165e-10,3.46820610109856e-12,1.4237066942467891e-12,3.1511858934445346e-14,2.0129875479173253e-12,4.909648224180935
1st2KB_B64-T51,6.75,-3.75288022880227e-10,3.805375679832805e-12,1.6024352772295986e-12,1.132539475555727e-13,2.0896864550476327e-12,5.590785565684131
1st2KB_B64-T51,7.0,-6.15739570442031e-10,4.6411057529503664e-12,1.7856324333749467e-12,6.904180306511234e-13,2.1650552889242965e-12,6.762306853581124
1st2KB_B64-T51,7.25,-8.63953464325107e-10,6.985302697118677e-12,2.1296255665068483e-12,2.6142903415348993e-12,2.2413867890769295e-12,7.578903263335745
1st2KB_B64-T51,7.5,-1.26739829742206e-09,1.3782146153367718e-11,2.610717359031482e-12,8.853539210135342e-12,2.3178895842008936e-12,8.332345028179699
1st2KB_B64-T51,7.75,-2.02255590053824e-09,4.272691865374282e-11,3.3625103959319756e-12,3.6970647290206406e-11,2.3937609676044385e-12,9.318581618730315
1st2KB_B64-T51,8.0,-3.05179614912277e-09,1.4046635253403398e-10,4.4295449852999005e-12,1.3356691313999686e-10,2.4698944087372235e-12,10.20820029512024
1st2KB_B64-T51,8.25,-4.52408643880631e-09,3.5541882230209774e-10,5.6379791796363095e-12,3.472340162535987e-10,2.5468268688627494e-12,10.803229116530149
1st2KB_B64-T51,8.5,-8.7346245791764e-09,1.3561582635925915e-09,7.864079653469354e-12,1.345671595935794e-09,2.6225880033282974e-12,11.830113324910778
1st2KB_B64-T51,8.75,-1.16193596966241e-08,4.4529240894341905e-09,1.0810625230694653e-11,4.439414762599603e-09,2.6987016038939123e-12,12.72704700865166
1st2KB_B64-T51,9.0,-1.67453464428036e-08,1.4710607216740838e-08,1.5055897857910528e-11,1.4692776600057556e-08,2.7747188253707666e-12,13.65951464344835
1st2KB_B64-T51,9.25,-2.59294328230908e-08,2.5762088772829616e-08,2.0333719090747365e-11,2.573890396112711e-08,2.851092611760839e-12,14.460520564531352
1st2KB_B64-T51,9.5,-4.13481835437324e-08,2.5769474942003995e-08,2.7643609643685438e-11,2.573890396112711e-08,2.927371233201732e-12,15.296612796243185
1st2KB_B64-T51,9.25,-3.75224047388656e-08,2.5766742085345712e-08,2.498929934811447e-11,2.573890396112711e-08,2.8488248704875823e-12,15.296612796243185
1st2KB_B64-T51,9.0,-3.06007521544416e-08,2.576425791225604e-08,2.2583672621158904e-11,2.573890396112711e-08,2.770278507773433e-12,15.296612796243185
1st2KB_B64-T51,8.75,-2.42547475437505e-08,2.5761999313205393e-08,2.0403619933224544e-11,2.573890396112711e-08,2.6917321450592836e-12,15.296612796243185
1st2KB_B64-T51,8.5,-1.87058990519517e-08,2.5759945320034732e-08,1.8428173125279428e-11,2.573890396112711e-08,2.613185782345134e-12,15.296612796243185
1st2KB_B64-T51,8.25,-1.49223069456639e-08,2.4857545836969147e-08,1.6638309850729536e-11,2.4838372887698787e-08,2.5346394196309854e-12,15.296612796243185
1st2KB_B64-T51,8.0,-1.10290638843935e-08,1.8000739329056408e-08,1.5016775226437985e-11,1.798326646077305e-08,2.4560930569168354e-12,15.296612796243185
1st2KB_B64-T51,7.75,-8.43901837299654e-09,1.3007915385866611e-08,1.3547919265487243e-11,1.299198991990692e-08,2.3775466942026867e-12,15.296612796243185
